merchant_id,merchant_name,mcc,merchant_category,business_type,city,state,onboarding_date,settlement_account,merchant_status,declared_avg_ticket_size,merchant_id_raw,ticket_size_negative_flag,ticket_size_missing_flag,mcc_missing_flag,settlement_account_missing_flag,onboarding_date_missing_flag,merchant_suspended_flag,merchant_blocked_flag
MCH2960,Malhotra-Buch,4131,Bus/Taxi,PRIVATE_LIMITED,chennai,Tamil Nadu,2023-06-01 00:00:00,XXXX6660,ACTIVE,2348.07,MCH2960,0,0,0,0,0,0,0
MCH4497,Padmanabhan Group,5812,Restaurant,Individual,MUMBAI,Maharashtra,,,ACTIVE,2142.62,mch4497,0,0,0,1,1,0,0
MCH8844,Bains PLC,,eating place,individual,delhi,Delhi,2023-08-25 11:37:14,,ACTIVE,1442.98,MCH8844,0,0,1,1,0,0,0
MCH6225,"LOYAL, MANDER AND AGRAWAL",5411,Grocery,SOLE-PROPRIETOR,Kolkata,West Bengal,2023-12-17 00:00:00,,ACTIVE,859.91,MCH6225,0,0,0,1,0,0,0
MCH2806,"Raman, Aggarwal and Salvi",9990,Retail Other,PARTNERSHIP,Hyderabad,Telangana,2024-10-16 00:00:00,,ACTIVE,2271.51,MCH2806,0,0,0,1,0,0,0
MCH2655,"Brahmbhatt, Desai and Sangha",4814,telecom,Sole Proprietor,amritsar,Punjab,2026-01-04 00:00:00,4532869649,INACTIVE,0.3102,MCH2655,0,0,0,0,0,0,0
MCH8953,Sibal Group,5699,CLOTHS,PARTNERSHIP,Calcutta,West Bengal,2023-02-28 00:00:00,ZSUM7213589595095,SUSPENDED,1723.81,MCH8953,0,0,0,0,0,1,0
MCH3618,"Narang, Atwal and Merchant",,medical,SOLE_PROPRIETOR,Mumbai,Maharashtra,2023-07-25 00:00:00,LZII0053942814377,ACTIVE,1728.22,MCH3618,0,0,1,0,0,0,0
MCH2896,Jayaraman-Nazareth,5912,MEDICAL_STORE,PRIVATE-LIMITED,Calcutta,West Bengal,2025-07-30 12:10:42,,ACTIVE,1312.79,mch2896,0,0,0,1,0,0,0
MCH2510,sathe plc,5912,chemist,Partnership,Madras,Tamil Nadu,2024-02-02 01:49:36,XXXX9018,ACTIVE,596.36,MCH2510,0,0,0,0,0,0,0
MCH8259,Lall Group,9420,Stationery,sole_proprietor,Jalandhar,Punjab,2023-04-13 00:00:00,,ACTIVE,2667.52,MCH 8259,0,0,0,1,0,0,0
MCH1364,kumar llc,5942,Stationery,partnership,Jalandar,Punjab,2023-04-15 00:00:00,UUOX3735339322838,ACTIVE,1017.95,MCH1364,0,0,0,0,0,0,0
MCH1568,Chandran Ltd,7011,HOTEL_LODGING,SOLE_PROPRIETOR,lucknow,Uttar Pradesh,2024-09-04 00:00:00,,ACTIVE,3618.31,MCH1568,0,0,0,1,0,0,0
MCH6950,"Bal, Swaminathan and Desai",5912,Pharmacy,PARTNERSHIP,jaipur,Rajasthan,2025-04-10 00:08:00,XXXX4795,ACTIVE,1101.05,MCH6950,0,0,0,0,0,0,0
MCH2153,"Dara, Vala and Venkatesh",5699,CLOTHS,partnership,Madras,Tamil Nadu,2023-06-21 00:00:00,,ACTIVE,-1608.19,MCH2153,1,0,0,1,0,0,0
MCH4225,Karnik LLC,6990,CLOTHS,INDIVIDUAL,LDH,Punjab,2025-02-05 13:25:31,5426893917,ACTIVE,537.99,MCH4225,0,0,0,0,0,0,0
MCH3119,CHANA-DESHMUKH,5311,Department Stores,PRIVATE_LIMITED,Hyderabad,Telangana,2024-12-02 00:00:00,,ACTIVE,0.4993,MCH3119,0,0,0,1,0,0,0
MCH9481,"Seshadri, Hora and Magar",,Mobile Recharge,sole_proprietor,Jalandhar,Punjab,2024-02-09 00:00:00,,ACTIVE,927.01,MCH 9481,0,0,1,1,0,0,0
MCH6738,Bhavsar LLC,5699,Apparel,Individual,Lucknow,Uttar Pradesh,2024-05-29 00:00:00,,ACTIVE,,MCH6738,0,1,0,1,0,0,0
MCH1397,Memon LLC,,Stationery,private_limited,BLR,Karnataka,2025-04-18 00:00:00,XXXX0515,ACTIVE,1062.38,MCH1397,0,0,1,0,0,0,0
MCH9059,Shroff Ltd,5311,Department Store,PRIVATE_LIMITED,Jalandhar,Punjab,2023-07-18 00:00:00,,ACTIVE,399.71,MCH9059,0,0,0,1,0,0,0
MCH8329,"Halder, Panchal and Pandit",,Retail Other,INDIVIDUAL,LKO,Uttar Pradesh,2025-07-10 00:00:00,XXXX8898,ACTIVE,0.422,MCH8329,0,0,1,0,0,0,0
MCH4086,"Kannan, Varghese and Lalla",5311,retail,private_limited,mumbai,Maharashtra,2024-08-12 00:00:00,0493830742,ACTIVE,1459.96,MCH4086,0,0,0,0,0,0,0
MCH4958,Dara Inc,4814,phone service,PARTNERSHIP,Pune,Maharashtra,2025-03-30 00:00:00,XXXX0462,ACTIVE,,MCH 4958,0,1,0,0,0,0,0
MCH4582,Pai-Shenoy,,phone service,INDIVIDUAL,Poona,Maharashtra,2025-03-18 00:00:00,XXXX2537,ACTIVE,0.1857,MCH4582,0,0,1,0,0,0,0
MCH1939,"Lal,SahniandChopra",7011,Hotels,PRIVATE_LIMITED,Ludhiana,Punjab,2026-02-05 00:00:00,XXXX8735,ACTIVE,0.509,MCH1939,0,0,0,0,0,0,0
MCH2799,KADAKIA-NAYAK,5812,eating place,Sole Proprietor,delhi,Delhi,2025-05-04 23:51:09,LDOE2045126421896,ACTIVE,-249.35,MCH 2799,1,0,0,0,0,0,0
MCH9353,Ray-Gaba,5812,Restaurants,Private Limited,pune,Maharashtra,2023-09-21 00:00:00,4567108215,ACTIVE,1357.72,MCH9353,0,0,0,0,0,0,0
MCH3818,Gopal-Khalsa,4814,TELECOM,PARTNERSHIP,ASR,Punjab,,,ACTIVE,200.35,MCH3818,0,0,0,1,1,0,0
MCH1245,"Kumer, Varghese and Dhawan",,chemist,PARTNERSHIP,Poona,Maharashtra,2023-08-23 00:00:00,,ACTIVE,725.32,MCH1245,0,0,1,1,0,0,0
MCH4649,"Mand,DattaandSanghvi",7011,Hotels,Partnership,Ludhiana,Punjab,2024-10-16 00:00:00,,ACTIVE,666.8,MCH4649,0,0,0,1,0,0,0
MCH6662,Din-Gour,5999,Misc Retail,INDIVIDUAL,Poona,Maharashtra,2024-02-26 00:00:00,XXXX2767,ACTIVE,3959.93,MCH6662,0,0,0,0,0,0,0
MCH9369,Kara Group,7011,Hospitality,sole_proprietor,Calcutta,West Bengal,2024-07-06 20:37:37,,ACTIVE,0.2036,MCH9369,0,0,0,1,0,0,0
MCH3178,GanesanGroup,5699,Clothing,Individual,New Delhi,Delhi,2025-12-01 00:00:00,,ACTIVE,0.136,MCH3178,0,0,0,1,0,0,0
MCH4157,Minhas-Saran,4814,Telecom,PARTNERSHIP,Bombay,Maharashtra,2025-11-02 00:00:00,,ACTIVE,-2413.97,mch4157,1,0,0,1,0,0,0
4458,"Gola, Dixit and Banik",5411,GROCERY_STORE,SOLE-PROPRIETOR,Amritsar,Punjab,2023-08-25 00:00:00,XXXX8441,ACTIVE,991.85,4458,0,0,0,0,0,0,0
MCH8314,Chawla-Mander,4131,Transportation,partnership,Kolkata,West Bengal,2024-09-07 00:00:00,PBDO0323494203428,ACTIVE,93.33,MCH-8314,0,0,0,0,0,0,0
MCH8472,Guha-Sandhu,8140,phone service,partnership,amritsar,Punjab,,,ACTIVE,1828.57,MCH8472,0,0,0,1,1,0,0
MCH6575,"Nagarajan, Rout and Suri",,Hospitality,individual,bengaluru,Karnataka,2025-01-09 00:00:00,,ACTIVE,-1355.19,MCH6575,1,0,1,1,0,0,0
MCH5929,"Natt, Iyengar and Desai",5699,Apparel,sole_proprietor,delhi,Delhi,2024-02-21 00:00:00,VDBK0710307689723,ACTIVE,1050.02,MCH5929,0,0,0,0,0,0,0
MCH9434,Srinivasan-Savant,5812,Food,partnership,chennai,Tamil Nadu,2023-05-01 21:28:13,XXXX0171,ACTIVE,,MCH9434,0,1,0,0,0,0,0
MCH6582,SAGAR GROUP,5912,Pharmacies,Partnership,Calcutta,West Bengal,2023-06-09 00:00:00,,ACTIVE,0.1999,MCH6582,0,0,0,1,0,0,0
MCH5015,"Pall, Mand and Balakrishnan",5812,eating place,Sole Proprietor,Lucknow,Uttar Pradesh,2024-12-23 20:34:32,9471379053,ACTIVE,2215.59,MCH 5015,0,0,0,0,0,0,0
MCH1706,"Vala, Nagarajan and Saxena",3110,DEPT_STORE,partnership,MUMBAI,Maharashtra,2023-08-27 00:00:00,XXXX3189,INACTIVE,513.27,MCH1706,0,0,0,0,0,0,0
MCH4296,Varty-Varma,5999,Misc Retail,private_limited,amritsar,Punjab,2026-02-24 00:00:00,,ACTIVE,,MCH4296,0,1,0,1,0,0,0
MCH7105,Saini PLC,5812,Food,partnership,kolkata,West Bengal,2023-09-17 00:00:00,,ACTIVE,717.73,MCH-7105,0,0,0,1,0,0,0
MCH7105,Mann-Oommen,4814,Telecom,Private Limited,chennai,Tamil Nadu,2025-11-09 10:45:31,,ACTIVE,461.62,mch7105,0,0,0,1,0,0,0
MCH3069,MAGAR INC,5699,Fashion,Individual,Mumbay,Maharashtra,2024-10-18 00:00:00,,ACTIVE,5346.85,MCH3069,0,0,0,1,0,0,0
MCH1815,Saha-Varghese,4131,Bus/Taxi,PRIVATE_LIMITED,DELHI,Delhi,2024-04-22 07:33:36,XXXX3927,ACTIVE,846.74,MCH 1815,0,0,0,0,0,0,0
8165,"Sandhu, Saran and Dhar",5999,Retail Other,Sole Proprietor,chennai,Tamil Nadu,2023-04-09 00:00:00,XXXX2851,INACTIVE,1269.15,8165,0,0,0,0,0,0,0
MCH6598,"Banik, Halder and Sabharwal",7011,hotel_lodging,individual,mumbai,Maharashtra,2025-06-02 00:00:00,XXXX2729,SUSPENDED,230.53,MCH6598,0,0,0,0,0,1,0
MCH5044,Mahajan-Narasimhan,,Book Store,INDIVIDUAL,Chennai,Tamil Nadu,2025-09-04 00:00:00,,ACTIVE,0.1148,mch5044,0,0,1,1,0,0,0
MCH1941,Bath-Sunder,4814,TELECOM,Sole Proprietor,Jaipur,Rajasthan,2024-05-22 00:00:00,,SUSPENDED,,MCH-1941,0,1,0,1,0,1,0
MCH9012,"Bada1, Saxena and Banik",5912,Medical,SOLE_PROPRIETOR,Madras,Tamil Nadu,2023-04-06 00:00:00,BQEZ6789281493194,ACTIVE,275.88,mch9012,0,0,0,0,0,0,0
MCH9565,Subramanian-Bakshi,4814,Mobile Recharge,PRIVATE_LIMITED,Hyderabad,Telangana,2025-06-26 00:00:00,XXXX4080,INACTIVE,1964.93,MCH9565,0,0,0,0,0,0,0
MCH8135,Bhakta PLC,5999,Miscellaneous,Private Limited,ASR,Punjab,2024-04-09 00:00:00,,ACTIVE,0.857,MCH8135,0,0,0,1,0,0,0
MCH5399,Agate-Wali,9990,Other,private_limited,Chennai,Tamil Nadu,2025-12-26 00:00:00,,ACTIVE,1379.64,MCH5399,0,0,0,1,0,0,0
MCH9877,"Garde, Sabharwal and Prashad",5942,Stationery,PRIVATE-LIMITED,Hyd,Telangana,2024-03-02 00:00:00,9136330532,ACTIVE,1246.91,MCH9877,0,0,0,0,0,0,0
MCH5292,Shankar-Dhawan,5411,kirana,INDIVIDUAL,DELHI,Delhi,,XXXX7847,ACTIVE,,MCH5292,0,1,0,0,1,0,0
MCH2139,"Bali, Mahajan and Oza",5942,Stationery,sole_proprietor,Bengaluru,Karnataka,2023-02-12 00:00:00,XXXX2161,ACTIVE,512.11,MCH2139,0,0,0,0,0,0,0
MCH1032,Manda-Hayer,7011,hotels,PARTNERSHIP,amritsar,Punjab,2025-04-20 00:00:00,XXXX4099,INACTIVE,674.56,mch1032,0,0,0,0,0,0,0
MCH2224,Nadig-Varma,5812,FOOD_SERVICES,PRIVATE-LIMITED,Chennai,Tamil Nadu,2025-10-29 00:00:00,,ACTIVE,0.2261,MCH2224,0,0,0,1,0,0,0
MCH7879,SAWHNEY-GODA,4814,Telecom,Individual,Jalandhar,Punjab,2023-12-30 23:35:00,,ACTIVE,1760.85,MCH7879,0,0,0,1,0,0,0
MCH8835,"Natarajan, Hegde and Varughese",5999,Retail Other,sole_proprietor,Mumbai,Maharashtra,2025-04-08 15:21:00,FGCL8739381455039,ACTIVE,523.96,MCH8835,0,0,0,0,0,0,0
MCH9356,WagleLLC,5411,groceries,partnership,Delhi,Delhi,2025-09-15 00:00:00,XXXX8552,ACTIVE,0.862,MCH9356,0,0,0,0,0,0,0
MCH9502,VYAS-HAYRE,5942,Book Store,SOLE_PROPRIETOR,mumbai,Maharashtra,2023-03-25 00:00:00,,ACTIVE,777.19,MCH 9502,0,0,0,1,0,0,0
MCH4009,Batra Inc,5912,Pharmacy,Individual,Bengaluru,Karnataka,2023-01-02 00:00:00,XXXX5230,INACTIVE,0.1109,MCH-4009,0,0,0,0,0,0,0
9082,"dutt, behl and sant",3110,DEPT_STORE,INDIVIDUAL,Hyd,Telangana,,6486570374,ACTIVE,621.31,9082,0,0,0,0,1,0,0
MCH1447,Uppal Ltd,5912,Medical,Partnership,lucknow,Uttar Pradesh,2026-02-20 00:00:00,,ACTIVE,236.04,MCH-1447,0,0,0,1,0,0,0
MCH3736,Goyal-Thakur,5411,kirana,Individual,Bangalore,Karnataka,2023-12-08 00:00:00,,ACTIVE,1865.39,MCH3736,0,0,0,1,0,0,0
MCH3520,"Kannan, Bail and Sundaram",6990,CLOTHS,sole_proprietor,LDH,Punjab,2024-09-16 08:13:00,XXXX2156,ACTIVE,-383.3,MCH3520,1,0,0,0,0,0,0
MCH4249,Jhaveri Ltd,5812,FOOD_SERVICES,SOLE_PROPRIETOR,bengaluru,Karnataka,2024-01-04 01:29:00,,ACTIVE,6385.99,MCH4249,0,0,0,1,0,0,0
MCH4752,"Chaudhuri, Sampath and Wali",5311,Department Store,INDIVIDUAL,Bengaluru,Karnataka,2024-01-10 00:00:00,0013923003,ACTIVE,399.3,MCH4752,0,0,0,0,0,0,0
MCH1779,Char-Karnik,5699,garments,PRIVATE_LIMITED,Jaipur,Rajasthan,,2529504175,ACTIVE,6097.01,MCH1779,0,0,0,0,1,0,0
MCH1314,"Pant, Mammen and Doctor",5699,Clothing,Individual,Jaipur,Rajasthan,2023-11-12 16:47:12,,ACTIVE,1045.43,MCH-1314,0,0,0,1,0,0,0
MCH6025,korpal-mutti,5812,Restaurants,private_limited,Delhi,Delhi,2024-02-16 00:00:00,,INACTIVE,3367.31,MCH 6025,0,0,0,1,0,0,0
MCH1683,"Sampath, Anne and Madan",5812,FOOD_SERVICES,PARTNERSHIP,Madras,Tamil Nadu,2026-02-14 00:00:00,XXXX9435,ACTIVE,2458.98,mch1683,0,0,0,0,0,0,0
MCH3446,Ganesan-Contractor,4110,GROCERY_STORE,SOLE-PROPRIETOR,Lucknow,Uttar Pradesh,2026-01-24 03:27:14,7922786735,INACTIVE,348.14,mch3446,0,0,0,0,0,0,0
MCH3614,Morar-Sundaram,5812,Food,Individual,Mumbai,Maharashtra,2023-08-09 00:00:00,XXXX5060,ACTIVE,1484.85,MCH 3614,0,0,0,0,0,0,0
MCH5222,"Char, Warrior and Cherian",5699,Apparel,Partnership,Madras,Tamil Nadu,2024-03-19 18:57:00,XXXX0689,INACTIVE,352.83,MCH5222,0,0,0,0,0,0,0
MCH8975,"shanker, kothari and balasubramanian",4814,TELECOM,INDIVIDUAL,Bombay,Maharashtra,2025-10-24 08:14:24,,ACTIVE,-1231.77,MCH 8975,1,0,0,1,0,0,0
MCH6023,DATTA PLC,5411,kirana,Partnership,LDH,Punjab,2026-01-27 00:00:00,6184043041,ACTIVE,2183.74,MCH-6023,0,0,0,0,0,0,0
MCH7325,Chatterjee-Manda,,Misc Retail,Individual,kolkata,West Bengal,2023-01-04 13:43:25,8809607607,ACTIVE,0.142,MCH7325,0,0,1,0,0,0,0
MCH1375,Doctor-Srinivasan,5912,chemist,private_limited,Madras,Tamil Nadu,,,ACTIVE,0.3,MCH-1375,0,0,0,1,1,0,0
MCH3387,Boase Ltd,4814,Mobile Recharge,Sole Proprietor,Chennai,Tamil Nadu,2024-10-20 00:00:00,,ACTIVE,4926.8,MCH 3387,0,0,0,1,0,0,0
MCH2766,Lalla Group,4131,Transportation,PRIVATE_LIMITED,jaipur,Rajasthan,2025-02-06 00:00:00,9008298856,ACTIVE,2585.61,MCH-2766,0,0,0,0,0,0,0
MCH6824,"Talwar, Ramesh and Hora",,BOOKS_STATIONERY,SOLE-PROPRIETOR,Bangalore,Karnataka,2023-10-09 00:00:00,XXXX8796,ACTIVE,3249.65,MCH6824,0,0,1,0,0,0,0
MCH9226,"Sandhu, Jha and Randhawa",5699,Clothing,individual,pune,Maharashtra,2024-12-03 00:00:00,SCBS7759924913955,ACTIVE,5451.11,MCH9226,0,0,0,0,0,0,0
MCH8247,"Pandya, Muni and Hora",8140,phone service,Partnership,Lucknow,Uttar Pradesh,2024-10-24 08:45:00,ODLV2829878275215,ACTIVE,1396.47,MCH8247,0,0,0,0,0,0,0
MCH9428,"Dyal, Varma and Sachdeva",5999,Other,PRIVATE-LIMITED,LKO,Uttar Pradesh,,,ACTIVE,1955.23,mch9428,0,0,0,1,1,0,0
MCH3677,Toor and Sons,5912,MEDICAL_STORE,SOLE_PROPRIETOR,amritsar,Punjab,2025-03-03 06:28:03,XXXX6857,ACTIVE,4703.03,MCH3677,0,0,0,0,0,0,0
MCH3452,"Tandon, Oza and Sharma",5411,Grocery Stores,SOLE-PROPRIETOR,Poona,Maharashtra,2025-08-04 00:00:00,,INACTIVE,-186.45,mch3452,1,0,0,1,0,0,0
MCH9994,"Barad, Lall and Shetty",9420,Stationery,partnership,delhi,Delhi,2026-01-13 00:00:00,5940602579,ACTIVE,1588.48,MCH9994,0,0,0,0,0,0,0
MCH2839,"brar, varughese and cherian",5411,kirana,Partnership,Poona,Maharashtra,2025-04-21 03:59:43,,ACTIVE,614.31,MCH2839,0,0,0,1,0,0,0
MCH5196,Sagar-Kohli,4131,TRAVEL,Partnership,New Delhi,Delhi,2024-02-14 00:00:00,9496058139,ACTIVE,0.3536,mch5196,0,0,0,0,0,0,0
MCH3415,Keer Inc,5812,Restaurant,SOLE_PROPRIETOR,Chennai,Tamil Nadu,2025-06-05 05:53:37,XXXX8129,ACTIVE,-184.25,MCH3415,1,0,0,0,0,0,0
MCH7609,"Nagy, Bhat and Chaudhuri",4131,transprt,individual,delhi,Delhi,2024-01-10 21:47:11,XXXX5106,ACTIVE,3649.36,MCH7609,0,0,0,0,0,0,0
MCH6360,Sur Ltd,4814,TELECOM,Partnership,pune,Maharashtra,2024-01-13 00:00:00,,ACTIVE,2499.76,MCH6360,0,0,0,1,0,0,0
MCH1593,Wali-Murthy,5999,Miscellaneous,sole_proprietor,BLR,Karnataka,2026-02-23 12:14:26,XXXX7216,ACTIVE,15388.22,MCH1593,0,0,0,0,0,0,0
MCH3270,"CHOKSHI, DASH AND SRIVASTAVA",4131,Transport,PARTNERSHIP,Chennai,Tamil Nadu,2024-10-07 00:00:00,,ACTIVE,1910.46,mch3270,0,0,0,1,0,0,0
7868,Chander-Ramakrishnan,5311,Department Stores,individual,pune,Maharashtra,2025-09-21 01:36:00,XXXX9717,ACTIVE,563.96,7868,0,0,0,0,0,0,0
MCH2142,"Banerjee, Ghose and Parekh",5942,BOOKS_STATIONERY,SOLE_PROPRIETOR,Delhi,Delhi,2024-08-23 00:00:00,VSPN0134800422309,ACTIVE,-3367.02,mch2142,1,0,0,0,0,0,0
MCH4245,Dua Group,4131,transprt,Partnership,Ludhiana,Punjab,2024-07-25 18:42:24,0504410036,ACTIVE,323.1,MCH4245,0,0,0,0,0,0,0
MCH3002,"Dey, Chopra and Vig",6990,Clothing,INDIVIDUAL,Ludhiana,Punjab,2024-10-27 00:00:00,7833308029,ACTIVE,761.12,MCH3002,0,0,0,0,0,0,0
MCH5052,Pillay-Bora,,Retail Other,Partnership,Hyderabad,Telangana,2024-01-04 00:00:00,XXXX9697,ACTIVE,0.1127,MCH5052,0,0,1,0,0,0,0
MCH1134,"Shenoy, Gokhale and Soman",5411,Grocery,Individual,DELHI,Delhi,2024-12-11 00:00:00,KZYJ5215017385369,ACTIVE,284.86,MCH 1134,0,0,0,0,0,0,0
MCH2258,Walia Group,5311,DEPT_STORE,SOLE_PROPRIETOR,Jalandhar,Punjab,2025-10-14 00:00:00,XXXX1416,ACTIVE,1902.49,MCH2258,0,0,0,0,0,0,0
MCH1308,SUBRAMANIAM-SHANKAR,5912,Pharmacy,PARTNERSHIP,Bengaluru,Karnataka,2024-12-28 00:00:00,RSHZ2134290298030,INACTIVE,2112.78,MCH1308,0,0,0,0,0,0,0
MCH1770,Prabhu Inc,5411,Grocery Stores,PARTNERSHIP,kolkata,West Bengal,2026-02-19 00:00:00,STER3056508036813,ACTIVE,1130.22,MCH1770,0,0,0,0,0,0,0
MCH9683,Pillai Inc,5411,Grocery,PARTNERSHIP,bengaluru,Karnataka,2024-11-28 00:00:00,,SUSPENDED,1862.68,MCH9683,0,0,0,1,0,1,0
MCH3260,Rana and Sons,5311,Retail,INDIVIDUAL,ASR,Punjab,2023-09-23 00:00:00,,ACTIVE,4589.68,MCH 3260,0,0,0,1,0,0,0
MCH1953,"Banerjee, Maharaj and Rege",7011,Hotel,sole_proprietor,Jalandhar,Punjab,2025-12-14 00:00:00,QMMB6426177933216,ACTIVE,1226.94,MCH1953,0,0,0,0,0,0,0
MCH3630,Chacko Ltd,5812,Restaurant,PARTNERSHIP,Mumbai,Maharashtra,2023-06-11 00:00:00,,INACTIVE,2433.39,MCH3630,0,0,0,1,0,0,0
MCH9471,"bajaj, sandal and barad",5912,Pharmacies,Sole Proprietor,Mumbai,Maharashtra,2025-05-23 00:00:00,XXXX5365,ACTIVE,-457.15,MCH9471,1,0,0,0,0,0,0
MCH6570,Venkataraman Ltd,5912,Medical,PRIVATE-LIMITED,New Delhi,Delhi,2024-01-23 00:00:00,,ACTIVE,332.15,MCH6570,0,0,0,1,0,0,0
MCH4284,Tand0n Inc,5999,Other,partnership,Calcutta,West Bengal,2024-09-16 00:58:24,,SUSPENDED,-429.03,mch4284,1,0,0,1,0,1,0
MCH2593,Gour Inc,5999,Miscellaneous,SOLE-PROPRIETOR,jalandhar,Punjab,2025-10-20 00:00:00,4362658883,ACTIVE,1307.82,MCH2593,0,0,0,0,0,0,0
MCH6028,"Devan, Saha and Nagar",7011,Hospitality,partnership,jalandhar,Punjab,2023-05-02 08:52:59,XXXX4040,ACTIVE,2112.02,MCH6028,0,0,0,0,0,0,0
MCH9638,"Dara, Badami and Sen",5699,garments,SOLE-PROPRIETOR,LKO,Uttar Pradesh,2026-01-22 00:00:00,,ACTIVE,3649.35,MCH9638,0,0,0,1,0,0,0
MCH9802,Contractor-Keer,5699,garments,INDIVIDUAL,Dilli,Delhi,2024-04-08 00:00:00,6197117381,ACTIVE,1430.48,MCH9802,0,0,0,0,0,0,0
MCH4503,"Varghese, Hora and Narayanan",7011,HOTEL_LODGING,SOLE_PROPRIETOR,LDH,Punjab,,,ACTIVE,0.1258,MCH4503,0,0,0,1,1,0,0
MCH3842,"Walia, Khatri and Dey",4131,Transport,Individual,Ludhiana,Punjab,2023-05-20 20:08:15,,INACTIVE,,MCH3842,0,1,0,1,0,0,0
MCH8615,Anand Inc,5699,Apparel,partnership,chennai,Tamil Nadu,2024-11-02 00:00:00,NYLA3280465068444,INACTIVE,0.1493,MCH-8615,0,0,0,0,0,0,0
MCH2744,"DIVAN, NARANG AND JHAVERI",9120,MEDICAL_STORE,PARTNERSHIP,lucknow,Uttar Pradesh,2025-11-04 23:49:11,2199444279,SUSPENDED,734.64,MCH-2744,0,0,0,0,0,1,0
MCH7096,Saxena-Kara,5942,books,partnership,Jaipur,Rajasthan,2025-01-25 02:10:00,,ACTIVE,1167.73,MCH7096,0,0,0,1,0,0,0
MCH4209,GARG-GOEL,5812,Restaurants,PARTNERSHIP,Amritsar,Punjab,2025-08-02 09:42:09,VSHI3966663578716,ACTIVE,1244.58,MCH4209,0,0,0,0,0,0,0
MCH3107,KAPOOR INC,,Medical,partnership,pune,Maharashtra,2023-10-28 00:00:00,7807494643,ACTIVE,-1009.16,MCH3107,1,0,1,0,0,0,0
MCH5384,Sibal Inc,5411,groceries,PRIVATE_LIMITED,jaipur,Rajasthan,,,ACTIVE,951.53,MCH-5384,0,0,0,1,1,0,0
MCH6372,"MEMON, MASTER AND OAK",5311,DEPT_STORE,PARTNERSHIP,Amritsar,Punjab,2024-02-16 01:17:00,,ACTIVE,-2524.29,MCH6372,1,0,0,1,0,0,0
MCH9609,Bhatti Inc,5411,GROCERY_STORE,INDIVIDUAL,Hyderabad,Telangana,2026-01-29 00:00:00,BTIY5631851884644,SUSPENDED,1792.34,MCH9609,0,0,0,0,0,1,0
MCH8628,"char, sastry and sane",4131,Bus/Taxi,individual,pune,Maharashtra,2023-08-18 01:53:50,KLDA6853429090498,ACTIVE,1108.74,MCH8628,0,0,0,0,0,0,0
MCH2598,"Dutta, Ramanathan and Date",,Hospitality,sole_proprietor,DELHI,Delhi,2024-02-04 00:00:00,XXXX9756,ACTIVE,168.75,mch2598,0,0,1,0,0,0,0
MCH7448,mittal inc,4814,phone service,PRIVATE-LIMITED,Hyderabad,Telangana,2024-12-07 00:00:00,9231182109,INACTIVE,760.79,MCH 7448,0,0,0,0,0,0,0
MCH6391,"SAXENA, SARMA AND MENON",5411,kirana,Individual,Hyderabad,Telangana,2023-05-31 16:32:17,,ACTIVE,0.337,MCH 6391,0,0,0,1,0,0,0
MCH3686,Prasad Inc,5812,Restaurants,SOLE-PROPRIETOR,mumbai,Maharashtra,2024-09-04 03:46:00,GHWB3739951927219,ACTIVE,1179.14,MCH3686,0,0,0,0,0,0,0
MCH1926,bhattacharyya-om,5311,DEPT_STORE,INDIVIDUAL,Mumbay,Maharashtra,2025-06-16 00:00:00,3013938494,ACTIVE,2425.42,MCH1926,0,0,0,0,0,0,0
MCH5416,Yadav LLC,4131,transprt,Private Limited,Jalandhar,Punjab,,,ACTIVE,898.37,MCH5416,0,0,0,1,1,0,0
MCH8417,Bhalla-Batta,5311,Department Store,PARTNERSHIP,bengaluru,Karnataka,2025-07-07 16:05:00,,ACTIVE,544.37,MCH8417,0,0,0,1,0,0,0
MCH2994,Ratta Group,4131,Transport,PARTNERSHIP,LDH,Punjab,2023-11-14 00:00:00,GYYN8574685496959,ACTIVE,2132.38,MCH2994,0,0,0,0,0,0,0
MCH2344,"Purohit, Rege and Patil",,CLOTHS,private_limited,Jaipur,Rajasthan,,,ACTIVE,,MCH2344,0,1,1,1,1,0,0
MCH9623,Subramanian LLC,9120,Medical,individual,Hyd,Telangana,2025-07-06 00:00:00,XXXX2659,ACTIVE,1226.76,MCH9623,0,0,0,0,0,0,0
MCH7804,Choudhry and Sons,9420,Books,sole_proprietor,LDH,Punjab,2024-02-04 20:13:00,XXXX6038,ACTIVE,0.586,mch7804,0,0,0,0,0,0,0
3935,Natarajan-Karnik,4814,Telecom,SOLE-PROPRIETOR,delhi,Delhi,2025-04-23 00:23:30,,ACTIVE,461.4,3935,0,0,0,1,0,0,0
MCH1353,Lata LLC,5999,Misc Retail,INDIVIDUAL,Calcutta,West Bengal,,,SUSPENDED,1213.36,mch1353,0,0,0,1,1,1,0
MCH6514,Lalla-Palan,5812,Restaurants,individual,Kolkata,West Bengal,2025-03-26 09:22:56,XXXX0164,ACTIVE,,MCH6514,0,1,0,0,0,0,0
MCH6379,CHANA-MAHAJAN,5942,BOOKS_STATIONERY,PRIVATE_LIMITED,BLR,Karnataka,2025-08-08 17:00:00,XXXX7525,ACTIVE,2923.98,MCH6379,0,0,0,0,0,0,0
